journal_nlm_id	delay_type	slope	slope_as_percent	p_value
101645127	Acceptance	  -6.24024	  -9.96161	 2.59e-01
101645127	Publication	  -0.01765	  -0.09215	 9.89e-01
101645355	Publication	   9.16633	  34.43995	 3.39e-02
101646875	Acceptance	   4.70247	  15.96104	 3.65e-02
101647039	Acceptance	  18.58063	  40.16423	 1.58e-01
101647039	Publication	   3.33866	  88.53088	 1.01e-04
101647528	Acceptance	  15.19403	  15.97510	 1.63e-01
101647528	Publication	  -5.14515	 -17.06861	 1.50e-03
101648047	Acceptance	  10.80760	  15.32528	 1.27e-01
101648047	Publication	   0.39289	   2.11843	 7.40e-01
101648258	Acceptance	 -15.14774	  -9.89314	 5.85e-01
101648987	Acceptance	   2.10333	  13.11886	 3.37e-01
101648987	Publication	  -0.41180	  -4.69175	 5.44e-01
101653053	Acceptance	   3.82291	   9.61983	 2.56e-01
101653053	Publication	   8.30581	  22.71576	 4.22e-03
101653182	Acceptance	  10.51789	  12.57466	 2.50e-08
101653182	Publication	 -23.28533	 -52.59148	 5.83e-05
101653440	Acceptance	  49.32041	  52.57354	 4.71e-04
101653440	Publication	  42.88816	  77.34594	 3.20e-13
101654995	Acceptance	  20.59416	  69.06105	 8.21e-04
101654995	Publication	  -7.16589	 -48.05528	 3.90e-07
101660566	Acceptance	  -6.37411	  -6.95522	 5.14e-01
101660566	Publication	  23.77761	  32.82387	 1.35e-05
101660959	Acceptance	 -12.06363	 -13.24288	 3.70e-01
101660959	Publication	  41.59086	  12.70407	 9.33e-06
1246405	Acceptance	   3.72247	   3.28350	 4.46e-08
1246405	Publication	  -6.92009	 -26.06754	1.15e-123
1250250	Acceptance	  -9.33124	  -3.51450	 4.29e-14
1250250	Publication	  -7.60831	 -23.63431	2.48e-210
1250576	Acceptance	  -0.07555	  -0.08455	 1.67e-01
1250576	Publication	  -4.98223	 -12.75832	 0.00e+00
1251640	Acceptance	  -2.78064	  -1.26389	 1.24e-01
1251640	Publication	 -27.86420	 -28.48052	 1.21e-76
1254104	Acceptance	  -6.60940	  -7.10267	 2.02e-05
1254104	Publication	   0.19320	   0.16801	 8.93e-01
1254354	Acceptance	   2.31104	   1.78904	 2.97e-24
1254354	Publication	  -1.23872	  -7.17907	 7.61e-92
1254476	Acceptance	   2.40010	   1.20347	 1.70e-03
1254476	Publication	  -3.11396	  -9.84115	 2.91e-52
1256165	Acceptance	  -3.58256	  -3.44999	 4.90e-27
1256165	Publication	  -4.66278	 -11.30998	1.04e-164
1256322	Acceptance	  19.93476	  19.38543	 4.51e-07
1256322	Publication	   3.46461	   5.39618	 1.74e-02
1262533	Acceptance	  16.43696	   9.59363	 8.62e-04
1264241	Acceptance	  -0.47441	  -0.22648	 7.61e-01
1264241	Publication	 -11.44512	 -18.56092	 3.08e-58
1264604	Acceptance	   0.05333	   0.05052	 8.89e-01
1264604	Publication	  -1.44480	 -10.90986	1.00e-103
1266406	Acceptance	  -0.07550	  -0.08181	 9.04e-01
1266406	Publication	  -6.65640	  -6.00883	 1.21e-53
1272427	Publication	 -66.66733	 -50.72355	 1.38e-01
1273201	Acceptance	  -0.22231	  -0.14020	 8.68e-01
1273201	Publication	  -5.08675	 -11.66986	 9.81e-71
1273516	Acceptance	   7.04684	   1.98766	 2.94e-04
1273516	Publication	  -6.08924	  -5.44292	 1.52e-15
1275002	Acceptance	   5.08526	   3.83361	 5.64e-28
1275002	Publication	  -0.91827	  -1.62498	 2.69e-13
1275332	Acceptance	  -7.57041	  -4.63706	 2.23e-01
1275332	Publication	 -19.69826	 -58.07331	 3.00e-07
1277355	Acceptance	   4.26913	   2.88847	 9.44e-05
1277355	Publication	  -2.08098	  -9.22989	 1.54e-08
1301573	Acceptance	 -19.22864	 -15.42937	 2.13e-02
1301573	Publication	  -1.56482	 -14.68214	 2.46e-02
1302422	Acceptance	   1.35323	   1.52919	 2.88e-05
1302422	Publication	  -2.61319	 -17.25816	3.77e-179
1302751	Acceptance	  -4.07479	  -3.66472	 1.03e-18
1302751	Publication	 -10.10869	 -16.11453	4.38e-157
1303703	Acceptance	   3.82993	   5.21283	 8.91e-08
1303703	Publication	  -4.74690	 -21.30079	 6.74e-74
1304603	Acceptance	  13.34507	   5.87499	 2.70e-02
1304603	Publication	   7.59764	   6.08439	 3.01e-03
1305440	Acceptance	  -4.52607	  -3.62695	 9.34e-20
1305440	Publication	  -3.87792	 -18.60501	5.86e-128
1306016	Acceptance	  -0.34206	  -0.27766	 4.30e-01
1306016	Publication	  -7.62297	 -10.18630	 3.21e-80
1306053	Acceptance	  -2.52807	  -2.07844	 3.80e-03
1306053	Publication	  -8.51139	 -16.35515	 1.69e-68
1307333	Acceptance	  -1.32870	  -1.18930	 5.72e-04
1307333	Publication	  -2.79943	 -16.43378	 1.04e-59
14520300R	Acceptance	   3.06056	   2.37490	 2.20e-08
14520300R	Publication	   0.25494	   0.96045	 3.85e-01
14540050R	Acceptance	 120.45411	  67.32371	 3.67e-19
14540260R	Acceptance	  -6.29798	  -6.88471	 1.29e-03
14540260R	Publication	   0.72587	   0.73630	 5.47e-01
15030100R	Acceptance	  -1.87741	  -1.99860	 2.42e-10
15030100R	Publication	   2.23395	   2.47564	 4.99e-04
15310600R	Acceptance	 -14.93767	 -10.91276	 1.44e-16
15420200R	Publication	   1.22006	   1.58951	 6.54e-01
16930290R	Acceptance	 -28.01814	 -18.33625	2.78e-207
16930290R	Publication	  -5.85165	 -29.31291	6.47e-154
19540520R	Acceptance	  10.23877	  10.67767	 1.17e-03
19540520R	Publication	  18.61414	  29.32260	 1.30e-17
21620870R	Acceptance	   7.83680	   4.52769	 5.87e-12
21620870R	Publication	  -2.72879	  -5.72822	 9.20e-07
2983306R	Publication	   0.15009	   0.29228	 8.90e-01
2984688R	Acceptance	 -13.11121	  -6.78576	 1.91e-13
2984688R	Publication	 -20.96063	 -17.69506	 6.15e-33
2984690R	Acceptance	   0.89703	   0.92920	 7.43e-01
2984705R	Acceptance	  26.18624	  15.78598	 1.39e-01
2984705R	Publication	  40.54989	  93.86549	 1.11e-16
2984714R	Acceptance	  36.14820	  13.19934	 2.93e-02
2984726R	Acceptance	   2.91876	   2.96796	 9.78e-14
2984726R	Publication	  -3.09911	 -93.45557	 8.13e-01
2984779R	Acceptance	  -6.17334	  -4.78965	 9.79e-05
2984779R	Publication	   0.55463	   0.58082	 5.27e-01
2984816R	Acceptance	  -1.02678	  -0.87069	 1.68e-80
2984816R	Publication	  -3.00756	 -18.20137	 0.00e+00
2984854R	Acceptance	  37.60947	  20.94635	 4.06e-05
2985062R	Acceptance	 -22.81468	 -11.83565	 2.51e-05
2985062R	Publication	 -36.49913	 -34.21682	 1.08e-32
2985080R	Acceptance	   0.26485	   0.26370	 5.56e-01
2985080R	Publication	  -2.80443	 -15.38928	 1.41e-81
2985088R	Acceptance	  -0.29484	  -0.34530	 5.69e-02
2985088R	Publication	  -0.84688	  -7.43025	2.42e-124
2985091R	Publication	   5.56656	   7.97576	 2.84e-02
2985108R	Acceptance	 -66.22050	 -65.85843	 5.16e-05
2985108R	Publication	  11.99803	  41.71858	 1.87e-03
2985109R	Acceptance	  -1.75921	  -0.76245	 9.79e-01
2985109R	Publication	  11.64957	  39.56228	 2.77e-04
2985117R	Acceptance	  -3.26502	  -1.89311	 8.36e-01
2985117R	Publication	  -0.48159	  -1.59714	 6.17e-01
2985119R	Acceptance	  -5.45102	  -5.82811	 5.94e-02
2985119R	Publication	 -10.46908	 -16.18288	 6.13e-05
2985120R	Acceptance	   6.49178	   9.86992	 5.03e-01
2985120R	Publication	   1.45235	  17.02805	 3.50e-01
2985125R	Acceptance	 -24.72869	 -13.37520	 1.35e-01
2985126R	Acceptance	  -2.22361	  -1.59505	 4.07e-04
2985126R	Publication	  -1.27616	  -2.49021	 6.07e-05
2985127R	Acceptance	 -84.06408	 -54.92305	 4.25e-03
2985127R	Publication	-108.60164	-243.46784	 4.60e-58
2985128R	Acceptance	  -0.70402	  -0.33684	 5.82e-01
2985128R	Publication	  -0.74728	  -1.45405	 2.81e-03
2985138R	Acceptance	   0.02439	   0.02679	 9.68e-01
2985138R	Publication	  -3.97097	 -10.15148	 8.74e-59
2985158R	Acceptance	  -1.79527	  -1.72564	 7.14e-07
2985158R	Publication	 -20.26760	 -51.71369	8.16e-112
2985176R	Acceptance	  -0.41593	  -0.49724	 7.36e-01
2985176R	Publication	  -4.71579	  -9.31942	 3.63e-19
2985188R	Acceptance	  -6.22019	  -5.91063	 7.08e-07
2985188R	Publication	   6.62309	   5.61159	 6.28e-16
2985190R	Acceptance	   3.03340	   3.13689	 8.24e-02
2985190R	Publication	   2.12085	   5.61646	 4.11e-05
2985191R	Acceptance	 -27.54581	 -24.89785	 6.23e-02
2985191R	Publication	  16.80508	  56.83038	 1.58e-04
2985195R	Acceptance	  -6.11573	  -6.51142	 1.23e-13
2985195R	Publication	  -0.79961	  -2.38833	 5.93e-02
7500663	Acceptance	   2.27732	   1.85376	 1.01e-08
7500663	Publication	 -18.01702	 -19.13032	2.62e-204
7500844	Acceptance	   1.73459	   1.49639	 1.63e-05
7500844	Publication	  -4.76779	 -25.08309	 1.70e-74
7501984	Publication	  34.53761	  52.62062	 5.42e-20
7502021	Acceptance	  -1.33640	  -1.33480	 6.07e-02
7502021	Publication	  10.30330	  22.42457	 1.63e-91
7502030	Acceptance	   1.00433	   1.10629	 1.86e-01
7502030	Publication	  -6.19234	 -17.86144	 3.71e-90
7502039	Acceptance	   0.16843	   0.08672	 8.38e-01
7502039	Publication	  -4.95249	 -16.15951	1.14e-218
7502265	Acceptance	   2.47229	   0.92030	 7.06e-01
7502265	Publication	  -0.14114	  -0.24206	 9.23e-01
7502320	Acceptance	  18.80942	  11.51176	 5.52e-01
7502320	Publication	 -97.07034	-220.87555	 2.62e-16
7502533	Acceptance	   3.56469	   1.42346	 2.44e-02
7502533	Publication	  -5.55342	 -10.71994	 1.32e-50
7502536	Acceptance	  12.23455	   8.24905	 8.38e-08
7502536	Publication	 -37.29462	 -43.10854	 2.04e-17
7502619	Acceptance	   0.87277	   0.66771	 1.29e-01
7502619	Publication	  -2.03557	  -3.81367	 6.73e-03
7503060	Acceptance	  19.84101	  28.27167	 1.96e-01
7503061	Acceptance	  -7.08308	  -3.60885	 1.41e-01
7503089	Acceptance	  12.66658	   5.90959	 6.99e-01
7503122	Acceptance	 -20.19350	 -10.31792	 8.48e-02
7503280	Acceptance	  -4.54095	  -2.03174	 2.11e-02
7503280	Publication	 -15.51394	  -6.07383	 1.80e-03
7503323	Acceptance	  -9.69760	  -7.01427	 9.76e-04
7503323	Publication	 -78.54062	 -78.69502	 5.07e-03
7505194	Publication	  -8.07699	 -10.14690	 4.90e-06
7505531	Acceptance	 -27.19062	 -24.09027	 3.29e-63
7505531	Publication	 -12.25524	 -19.19194	 2.20e-09
7505563	Acceptance	   0.28071	   0.21359	 5.39e-02
7505563	Publication	  -7.18281	 -18.00964	5.90e-115
7505564	Acceptance	 -12.09945	 -17.66098	 3.08e-05
7505564	Publication	   0.71828	   8.34886	 5.99e-01
7505643	Acceptance	  -6.51535	  -2.43754	 2.75e-02
7505643	Publication	   4.12847	   2.42420	 3.10e-02
7505668	Acceptance	  10.10685	  14.22450	5.72e-197
7505668	Publication	  -9.85162	 -20.10483	1.47e-251
7505689	Acceptance	  -3.40586	  -2.29223	 6.78e-07
7505689	Publication	  -1.96302	  -7.65217	 7.91e-07
7506129	Acceptance	   9.45532	   5.77618	 5.17e-16
7506129	Publication	  -9.71931	 -13.91470	 2.05e-45
7506220	Acceptance	  -1.67837	  -0.68964	 2.30e-01
7506220	Publication	  -2.33616	  -5.27273	 5.06e-11
7506870	Acceptance	  -1.44702	  -1.38222	 6.03e-06
7506870	Publication	  -3.62028	  -9.06487	1.33e-200
7507052	Acceptance	   3.27324	   2.03755	 2.94e-04
7507052	Publication	  -3.35934	  -5.62995	 7.70e-04
7507456	Acceptance	 -22.00609	 -13.50445	 5.03e-74
7507456	Publication	  -0.36695	  -0.22355	 9.65e-01
7507484	Acceptance	  -7.51336	  -4.00048	 2.25e-04
7508686	Acceptance	  -3.31782	  -2.13141	 1.17e-11
7508686	Publication	  -5.37139	 -15.12768	5.69e-311
7510258	Acceptance	  -3.14976	  -1.87112	 3.16e-01
7510258	Publication	 -13.25102	 -11.52461	 4.04e-09
7511484	Acceptance	   6.30650	   6.28344	 6.67e-42
7511484	Publication	  -3.19948	  -5.64771	 8.19e-37
7512134	Acceptance	   1.93884	   0.97759	 4.00e-03
7512134	Publication	  -8.69051	 -17.88897	1.68e-146
7512719	Acceptance	  -2.94967	  -3.63586	 6.36e-20
7512719	Publication	  -0.90563	  -5.80727	 1.17e-35
7512895	Acceptance	   0.18906	   0.08418	 9.22e-01
7512895	Publication	   2.15600	   1.67301	 6.36e-02
7513219	Acceptance	   5.52213	   2.79940	 4.86e-01
7513219	Publication	 -25.21852	 -13.75256	 1.84e-07
7513292	Acceptance	   2.77012	   2.52303	 4.50e-02
7513292	Publication	  -2.57448	 -16.30428	 9.89e-18
7513587	Acceptance	  -5.99048	  -4.22032	 2.42e-50
7513587	Publication	  -4.26915	 -12.58783	 0.00e+00
7513617	Acceptance	   0.94372	   0.96269	 9.23e-01
7513617	Publication	   6.91231	  19.80286	 6.78e-05
7513619	Acceptance	  46.29279	  25.63602	 4.06e-02
7513619	Publication	   0.82056	   2.83227	 7.26e-01
7513702	Acceptance	  -2.36875	  -1.44004	 1.39e-03
7513702	Publication	  -4.60466	 -20.35122	 1.21e-69
7600053	Acceptance	   0.28942	   0.33362	 2.05e-01
7600053	Publication	  -5.56674	 -18.75570	 0.00e+00
7600111	Acceptance	  -1.67500	  -1.53005	 2.13e-01
7600111	Publication	 -10.10158	 -15.52871	 1.09e-55
7600115	Acceptance	  -5.39042	  -4.15685	 4.45e-01
7600115	Publication	  -2.88116	 -40.02613	 4.79e-05
7600130	Acceptance	   1.49626	   1.81997	 1.04e-75
7600130	Publication	  -2.23508	 -15.37835	 0.00e+00
7600545	Acceptance	  -5.60226	  -5.33846	 2.66e-25
7600545	Publication	  -8.95004	 -15.14346	 2.61e-12
7601655	Acceptance	  -5.22181	  -3.67830	 1.05e-10
7601655	Publication	  -4.16092	  -4.21891	 4.89e-05
7601744	Acceptance	  -1.65080	  -0.74526	 5.78e-01
7601744	Publication	  -2.29740	 -12.83139	 8.72e-09
7602492	Acceptance	 -29.81676	 -12.90296	 1.64e-03
7602492	Publication	 -23.37056	 -19.21286	 7.94e-09
7602632	Publication	 -19.82971	 -34.20221	 2.49e-19
7602745	Acceptance	  -1.71517	  -1.17303	 6.03e-04
7602745	Publication	  -4.03041	 -22.15678	 0.00e+00
7603128	Acceptance	   4.88445	   7.88951	 1.98e-04
7603128	Publication	  -0.53966	  -3.76509	 2.26e-01
7603486	Acceptance	  -0.49937	  -0.30209	 2.91e-01
7603486	Publication	  -2.51832	 -17.08500	1.67e-189
7603509	Acceptance	   2.88141	   2.23454	 8.47e-01
7603509	Publication	  10.54599	  66.75634	 1.21e-02
7603616	Acceptance	  -1.18062	  -0.99935	 8.62e-05
7603616	Publication	  -4.87292	  -5.01085	 9.26e-74
7603873	Acceptance	  -2.19494	  -2.56649	 1.74e-20
7603873	Publication	  -5.55858	 -13.96987	2.59e-168
7604950	Acceptance	  -5.46508	  -9.38343	 6.76e-02
7604950	Publication	 -17.11912	 -30.39492	 2.28e-15
7605074	Acceptance	  -1.95240	  -1.87043	 1.46e-18
7605074	Publication	  -4.62181	 -22.18036	 0.00e+00
7605655	Acceptance	  -0.19754	  -0.14722	 9.70e-01
7605801	Acceptance	  -2.98207	  -4.89443	 4.71e-01
7605801	Publication	   0.54428	   7.81310	 4.91e-01
7605818	Acceptance	  -2.89340	  -2.55562	 3.81e-07
7605818	Publication	  -3.33402	 -16.98621	4.99e-108
7605837	Acceptance	  -3.93856	 -20.45274	 3.03e-01
7605913	Acceptance	   1.18205	   0.92231	 5.10e-01
7605913	Publication	 -12.04503	 -12.18220	 3.87e-20
7606847	Publication	  -6.20357	  -3.46573	 7.34e-02
7608025	Acceptance	  -1.12325	  -0.79422	 4.64e-05
7608025	Publication	  -5.67907	 -12.10204	 0.00e+00
7608039	Acceptance	  13.85704	   5.01326	 5.01e-04
7608039	Publication	  -0.08336	  -0.07083	 9.46e-01
7608054	Acceptance	  13.13282	   8.68030	 1.05e-01
7608054	Publication	   4.09039	   4.40928	 4.24e-01
7608063	Acceptance	  -0.20407	  -0.19039	 7.97e-01
7608063	Publication	  -1.10447	  -2.38981	 6.50e-03
7608491	Acceptance	  10.10211	   6.53176	 5.02e-03
7608491	Publication	  -1.15706	  -5.40046	 2.19e-01
7609387	Acceptance	   0.65319	   0.59746	 7.71e-01
7609387	Publication	  -3.30152	  -9.60459	 2.08e-02
7609631	Acceptance	  -8.28335	  -4.89060	 2.78e-23
7609631	Publication	  -2.72339	  -4.31934	 6.75e-14
7609811	Publication	   1.64917	   4.10045	 9.81e-04
7609829	Acceptance	  -7.18965	  -5.76671	 2.05e-01
7610369	Acceptance	  -1.67354	  -3.57194	 1.36e-01
7610369	Publication	  -3.04400	  -6.24019	 2.90e-05
7610510	Acceptance	  -9.10583	 -10.62978	 6.78e-03
7610510	Publication	  -4.84005	  -9.65166	 7.38e-04
7610674	Acceptance	  -3.45270	  -4.57672	 9.67e-09
7610674	Publication	   0.29108	   0.81260	 2.49e-01
7612148	Acceptance	  -4.11480	  -3.03293	 7.17e-20
7612148	Publication	  -5.62462	 -18.23192	 0.00e+00
7613461	Acceptance	   0.88253	   0.90621	 5.28e-02
7613461	Publication	  -5.42190	 -19.17992	1.23e-137
7613873	Acceptance	   1.31974	   1.57173	 4.68e-07
7613873	Publication	  -4.44311	 -12.74489	2.30e-147
7701756	Acceptance	   8.00487	   6.41024	 4.03e-17
7701756	Publication	  -9.94701	 -16.02011	 1.61e-38
7701859	Acceptance	   2.13619	   3.11439	 9.20e-03
7701859	Publication	  -9.68955	 -22.96231	 1.75e-51
7701875	Acceptance	   0.82460	   0.79837	 3.64e-01
7701875	Publication	  -8.71114	 -25.51379	 3.34e-61
7701953	Acceptance	  -1.74825	  -1.66454	 1.56e-05
7701953	Publication	  -6.46656	 -12.75853	3.57e-231
7702013	Acceptance	  -4.98665	  -3.31673	 1.12e-03
7702013	Publication	 -14.48209	 -17.21660	 1.27e-63
7702639	Acceptance	   1.39255	   0.75176	 1.45e-01
7702639	Publication	  -0.85859	  -8.26956	 3.96e-30
7703854	Acceptance	  -2.91906	  -1.91387	 1.27e-11
7703854	Publication	  -4.00191	 -20.22309	 1.85e-43
7703893	Acceptance	  -1.76095	  -0.54282	 1.91e-01
7703893	Publication	 -12.18602	 -27.53782	6.10e-160
7703966	Acceptance	  -2.18558	  -2.24985	 5.17e-01
7704136	Acceptance	  -6.64720	  -7.55712	 5.67e-03
7704136	Publication	   2.72819	   3.21660	 3.12e-01
7704186	Acceptance	  -1.25216	  -1.64423	 4.17e-01
7704218	Acceptance	   1.83978	   0.93342	 7.39e-01
7704218	Publication	  -1.32303	  -2.73294	 2.98e-01
7704778	Publication	  -9.93994	 -11.66535	 7.92e-04
7704825	Acceptance	 -13.62391	 -12.85059	 4.26e-02
7704825	Publication	  -4.63037	  -4.30421	 3.60e-01
7704851	Acceptance	 -11.75892	  -6.85234	4.11e-168
7704851	Publication	  -2.12311	  -4.85717	 6.13e-69
7704869	Acceptance	  15.05869	   6.49047	 1.16e-35
7704869	Publication	  -2.29105	  -8.48035	 1.63e-36
7704993	Acceptance	   1.95522	   4.39688	 1.83e-01
7704993	Publication	  -7.68591	  -7.94156	 5.01e-05
7705086	Acceptance	   5.03672	   4.91619	 1.98e-02
7705086	Publication	   4.19958	   4.95322	 3.34e-02
7705431	Acceptance	   0.72377	   1.72780	 7.66e-04
7705431	Publication	  -5.06033	 -11.69994	3.16e-300
7705432	Acceptance	 -11.75283	  -6.20008	 5.51e-07
7705432	Publication	 -35.79516	 -23.88906	 2.35e-44
7705469	Acceptance	  -3.49258	  -2.55251	 7.39e-15
7705469	Publication	  -1.64652	 -12.11827	6.66e-113
7705721	Acceptance	  -2.40935	  -3.09425	 7.45e-17
7705721	Publication	  -0.84686	  -3.68656	 1.08e-08
7705876	Publication	  -3.53793	  -6.10492	 7.98e-03
7706726	Acceptance	   5.67329	   6.06848	 9.47e-04
7706726	Publication	  -0.33474	  -0.92363	 7.11e-01
7706761	Acceptance	   0.53190	   0.46806	 3.22e-02
7706761	Publication	  -4.10842	 -22.74468	 0.00e+00
7706787	Acceptance	   1.82808	   1.94856	 1.60e-06
7706787	Publication	  -5.02524	 -14.02064	3.39e-280
7707242	Acceptance	   2.14894	   1.50664	 3.16e-01
7707242	Publication	 -12.56337	 -15.28005	 3.99e-42
7707449	Acceptance	   2.15102	   1.55109	 3.44e-01
7707449	Publication	 -17.74399	 -24.35756	 8.44e-51
7707965	Acceptance	  16.22319	  13.11003	 2.95e-15
7707965	Publication	  -1.23281	  -2.14969	 3.85e-02
7708048	Acceptance	  17.22950	   6.50603	 1.02e-03
7708048	Publication	   6.11693	   7.50493	 6.04e-07
7708170	Acceptance	  -2.10205	  -1.35935	 4.08e-03
7708170	Publication	  -5.45635	  -9.26172	 4.27e-66
7708195	Acceptance	  12.40672	   3.26567	 4.11e-01
7708195	Publication	 -27.89470	 -13.26676	 1.00e-05
7708205	Acceptance	  -3.28200	  -4.25999	 1.76e-15
7708205	Publication	  -3.66443	 -18.41858	5.74e-182
7708381	Acceptance	  -3.22027	  -2.30150	 3.62e-03
7708381	Publication	  -4.73784	 -12.18759	 2.14e-82
7709027	Acceptance	   0.29654	   0.35729	 3.14e-01
7709027	Publication	  -2.13832	 -17.06121	9.78e-106
7801231	Acceptance	 -11.59798	 -12.44574	 4.07e-24
7801231	Publication	 -16.60691	 -23.39158	 2.29e-13
7801243	Acceptance	  -1.71065	  -1.23917	 1.50e-01
7801243	Publication	  -8.61410	  -3.49580	 3.38e-02
7801255	Acceptance	   5.85682	   3.04236	 7.53e-01
7801255	Publication	 -27.93766	 -41.78152	 1.13e-06
7801702	Acceptance	 -40.59534	 -12.45244	2.84e-100
7801702	Publication	 -27.19319	 -24.03168	2.01e-186
7801727	Acceptance	   3.80611	   1.57474	 5.55e-02
7801727	Publication	  -2.98560	 -17.45158	 8.02e-06
7802221	Acceptance	   0.03451	   0.03428	 9.73e-01
7802221	Publication	  -6.10918	 -21.26627	 3.26e-80
7802443	Acceptance	  -5.71418	  -3.71719	 1.61e-48
7802443	Publication	  -7.41161	  -8.24204	6.35e-252
7802649	Publication	 -27.93682	 -38.24930	 2.12e-22
7802871	Publication	  20.68469	  41.19283	 5.58e-03
7802877	Acceptance	   0.55002	   0.30320	 3.21e-01
7802877	Publication	  -0.60253	  -1.11866	 1.38e-12
7802914	Acceptance	  17.61619	   9.39641	 4.54e-13
7803124	Acceptance	  -9.24073	  -7.47662	 3.82e-01
7803146	Acceptance	  12.43350	   7.26966	 1.94e-02
7803146	Publication	  -2.14775	  -1.42797	 1.47e-01
7803944	Acceptance	  -0.62180	  -0.52050	 8.19e-01
7803944	Publication	 -14.59364	 -23.02030	 2.58e-29
7804028	Publication	  -4.62580	  -8.90869	 6.70e-07
7804127	Acceptance	  -6.76756	  -6.52681	1.41e-241
7804127	Publication	  -2.38588	 -19.17908	2.98e-279
7804128	Acceptance	 -23.00679	 -18.15447	 1.70e-17
